"(instance (member (instance (root https://www.npmjs.com/package/pre-commit)) initialize))","TaintedPath"
"(instance (member (instance (root https://www.npmjs.com/package/pre-commit)) run))","CommandInjection"
"(instance (member (instance (root https://www.npmjs.com/package/watchpack)) _onChange))","CodeInjection"
"(instance (member (instance (root https://www.npmjs.com/package/wt)) _rewatchRootDirs))","TaintedPath"
"(instance (member (instance (root https://www.npmjs.com/package/zuul)) run))","CommandInjection"
"(instance (member (instance (root https://www.npmjs.com/package/zuul)) _setup))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-babel-transpiler)) constructor) constructor))","RegExpInjection"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-file-creator)) constructor) build))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-file-creator)) constructor) constructor))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor) build))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor) constructor))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor) processFilters))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-lint-eslint)) constructor) constructor))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-sass-source-maps)) constructor) build))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-sass-source-maps)) constructor) constructor))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-sri-hash)) constructor) constructor))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-sri-hash)) constructor) processHTMLFile))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-sri-hash)) constructor) processOtherFile))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-uglify-sourcemap)) constructor) build))","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-uglify-sourcemap)) constructor) constructor))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor) constructor) constructor))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-caching-writer) constructor) constructor) _conditionalBuild))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-config-loader) constructor) constructor) build))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-file-creator) constructor) constructor) build))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-file-creator) constructor) constructor) constructor))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-filter) constructor) constructor) build))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-filter) constructor) constructor) processAndCacheFile))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor) build))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor) constructor))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor) processFilters))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-lint-eslint) constructor) constructor) constructor))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-persistent-filter) constructor) constructor) build))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-persistent-filter) constructor) constructor) isDirectory))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-sass-source-maps) constructor) constructor) build))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-sass-source-maps) constructor) constructor) constructor))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-sri-hash) constructor) constructor) constructor))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-sri-hash) constructor) constructor) processHTMLFile))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-sri-hash) constructor) constructor) processOtherFile))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-uglify-sourcemap) constructor) constructor) build))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-uglify-sourcemap) constructor) constructor) constructor))","TaintedPath"
"(instance (member (member (member (root https://www.npmjs.com/package/glob) glob) glob) Glob))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/glob) glob) Glob) _processReaddir2))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/glob) glob) Glob) _processSimple2))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/glob) glob) Glob) resume))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) token))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/marked) parse) parse) Lexer))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor) constructor))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-caching-writer) constructor) _conditionalBuild))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-config-loader) constructor) build))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-file-creator) constructor) build))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-file-creator) constructor) constructor))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-filter) constructor) build))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-filter) constructor) processAndCacheFile))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) build))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) processFilters))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-lint-eslint) constructor) constructor))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-persistent-filter) constructor) build))","TaintedPath"
